Timestamp,Event
2024-10-12 12:49:47,Process: dllhost.exe (PID: 1332) started at 2024-10-12 11:22:23
2024-10-12 12:49:47,Process: msedge.exe (PID: 1384) started at 2024-10-12 11:24:56
2024-10-12 12:49:47,Process: svchost.exe (PID: 1400) started at 2024-10-10 13:49:07
2024-10-12 12:49:47,Process: msedge.exe (PID: 1412) started at 2024-10-12 11:30:04
2024-10-12 12:49:47,Process: fontdrvhost.exe (PID: 1436) started at 2024-10-10 13:49:07
2024-10-12 12:49:47,Process: svchost.exe (PID: 1540) started at 2024-10-10 13:49:07
2024-10-12 12:49:47,Process: svchost.exe (PID: 1584) started at 2024-10-10 13:49:07
2024-10-12 12:49:47,Process: svchost.exe (PID: 1672) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 1680) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: atieclxx.exe (PID: 1736) started at 2024-10-12 00:58:11
2024-10-12 12:49:47,Process: svchost.exe (PID: 1752) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 1760) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 1764) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 1772) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 1900) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 1924) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2016) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2024) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2036) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2108) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2120) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2128) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2212) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2244) started at 2024-10-10 13:51:11
2024-10-12 12:49:47,Process: msedge.exe (PID: 2268) started at 2024-10-12 11:43:13
2024-10-12 12:49:47,Process: svchost.exe (PID: 2332) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2440) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: OmenCap.exe (PID: 2524) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2592) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2604) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: PowerToys.AdvancedPaste.exe (PID: 2736) started at 2024-10-12 11:22:30
2024-10-12 12:49:47,Process: svchost.exe (PID: 2768) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2776) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 2788) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: HPSystemEventUtilityBackground.exe (PID: 2796) started at 2024-10-12 11:22:55
2024-10-12 12:49:47,Process: svchost.exe (PID: 2944) started at 2024-10-12 11:26:33
2024-10-12 12:49:47,Process: svchost.exe (PID: 2996) started at 2024-10-10 17:26:13
2024-10-12 12:49:47,Process: NVDisplay.Container.exe (PID: 3104) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: TouchpointGpuInfo.exe (PID: 3156) started at 2024-10-12 11:45:31
2024-10-12 12:49:47,Process: hp-one-agent-service.exe (PID: 3168) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: amdfendrsr.exe (PID: 3180) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: atiesrxx.exe (PID: 3188) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 3196) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: DataExchangeHost.exe (PID: 3204) started at 2024-10-12 11:22:46
2024-10-12 12:49:47,Process: svchost.exe (PID: 3268) started at 2024-10-12 11:22:22
2024-10-12 12:49:47,Process: svchost.exe (PID: 3352) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: OfficeClickToRun.exe (PID: 3372) started at 2024-10-12 11:28:47
2024-10-12 12:49:47,Process: svchost.exe (PID: 3464) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 3500) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 3616) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 3624) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 3632) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: msedge.exe (PID: 3696) started at 2024-10-12 11:24:56
2024-10-12 12:49:47,Process: NetworkCap.exe (PID: 3736) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: Spotify.exe (PID: 3744) started at 2024-10-12 11:36:08
2024-10-12 12:49:47,Process: SysInfoCap.exe (PID: 3748) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: DiagsCap.exe (PID: 3756) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 3764) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: AppHelperCap.exe (PID: 3772) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: TouchpointAnalyticsClientService.exe (PID: 3784) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 3792) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: MemCompression (PID: 3800) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: pwsh.exe (PID: 3876) started at 2024-10-12 11:50:04
2024-10-12 12:49:47,Process: conhost.exe (PID: 3976) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 4044) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: WmiPrvSE.exe (PID: 4068) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: unsecapp.exe (PID: 4372) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: Code.exe (PID: 4444) started at 2024-10-12 11:45:42
2024-10-12 12:49:47,Process: svchost.exe (PID: 4468) started at 2024-10-10 13:50:31
2024-10-12 12:49:47,Process: svchost.exe (PID: 4544) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 4668) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: Code.exe (PID: 4732) started at 2024-10-12 11:50:02
2024-10-12 12:49:47,Process: svchost.exe (PID: 4796) started at 2024-10-10 13:49:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 4832) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 4856) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 4896) started at 2024-10-10 13:53:01
2024-10-12 12:49:47,Process: spoolsv.exe (PID: 4900) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 4928) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 5084) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: wlanext.exe (PID: 5112) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: ETDService.exe (PID: 5244) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: HPCommRecovery.exe (PID: 5256) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: HPPrintScanDoctorService.exe (PID: 5264) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 5276) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 5292) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 5300) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 5320) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: RtkAudUService64.exe (PID: 5332) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: SECOMN64.exe (PID: 5340) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: servicehost.exe (PID: 5348) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 5356) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 5364) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: mc-fw-host.exe (PID: 5384) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: wslservice.exe (PID: 5392) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: nvcontainer.exe (PID: 5424) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 5432) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 5652) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: msedge.exe (PID: 5664) started at 2024-10-12 11:27:39
2024-10-12 12:49:47,Process: MoUsoCoreWorker.exe (PID: 5720) started at 2024-10-10 13:50:31
2024-10-12 12:49:47,Process: svchost.exe (PID: 5820) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: msedgewebview2.exe (PID: 5852) started at 2024-10-12 11:24:29
2024-10-12 12:49:47,Process: svchost.exe (PID: 6040) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: SearchIndexer.exe (PID: 6068) started at 2024-10-12 11:29:57
2024-10-12 12:49:47,Process: svchost.exe (PID: 6156) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: ShellExperienceHost.exe (PID: 6268) started at 2024-10-12 11:27:30
2024-10-12 12:49:47,Process: svchost.exe (PID: 6348) started at 2024-10-10 14:09:40
2024-10-12 12:49:47,Process: Widgets.exe (PID: 6432) started at 2024-10-12 11:22:21
2024-10-12 12:49:47,Process: AggregatorHost.exe (PID: 7292) started at 2024-10-10 13:49:09
2024-10-12 12:49:47,Process: svchost.exe (PID: 7336) started at 2024-10-12 11:22:08
2024-10-12 12:49:47,Process: uihost.exe (PID: 8528) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: msedge.exe (PID: 8584) started at 2024-10-12 11:24:58
2024-10-12 12:49:47,Process: AppVShNotify.exe (PID: 8752) started at 2024-10-12 11:29:03
2024-10-12 12:49:47,Process: svchost.exe (PID: 8764) started at 2024-10-10 13:49:11
2024-10-12 12:49:47,Process: SearchHost.exe (PID: 8832) started at 2024-10-12 11:22:21
2024-10-12 12:49:47,Process: svchost.exe (PID: 9016) started at 2024-10-12 11:22:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 9048) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: msedge.exe (PID: 9196) started at 2024-10-12 11:31:19
2024-10-12 12:49:47,Process: svchost.exe (PID: 9316) started at 2024-10-12 11:29:09
2024-10-12 12:49:47,Process: conhost.exe (PID: 9644) started at 2024-10-12 11:22:20
2024-10-12 12:49:47,Process: mc-neo-host.exe (PID: 9668) started at 2024-10-10 13:49:11
2024-10-12 12:49:47,Process: pwsh.exe (PID: 9852) started at 2024-10-12 11:50:30
2024-10-12 12:49:47,Process: dwm.exe (PID: 10040) started at 2024-10-12 00:57:49
2024-10-12 12:49:47,Process: msedge.exe (PID: 10144) started at 2024-10-12 12:06:17
2024-10-12 12:49:47,Process: msedgewebview2.exe (PID: 10152) started at 2024-10-12 11:24:29
2024-10-12 12:49:47,Process: svchost.exe (PID: 10188) started at 2024-10-10 13:49:12
2024-10-12 12:49:47,Process: svchost.exe (PID: 10268) started at 2024-10-10 13:49:12
2024-10-12 12:49:47,Process: svchost.exe (PID: 10460) started at 2024-10-10 13:49:12
2024-10-12 12:49:47,Process: nvcontainer.exe (PID: 10520) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: svchost.exe (PID: 10560) started at 2024-10-10 13:49:12
2024-10-12 12:49:47,Process: winlogon.exe (PID: 10628) started at 2024-10-12 00:57:48
2024-10-12 12:49:47,Process: RuntimeBroker.exe (PID: 10644) started at 2024-10-12 11:22:21
2024-10-12 12:49:47,Process: msedge.exe (PID: 10788) started at 2024-10-12 11:24:58
2024-10-12 12:49:47,Process: Spotify.exe (PID: 10924) started at 2024-10-12 11:36:11
2024-10-12 12:49:47,Process: svchost.exe (PID: 11024) started at 2024-10-10 13:49:13
2024-10-12 12:49:47,Process: svchost.exe (PID: 11052) started at 2024-10-11 10:21:01
2024-10-12 12:49:47,Process: svchost.exe (PID: 11092) started at 2024-10-12 11:22:33
2024-10-12 12:49:47,Process: svchost.exe (PID: 11160) started at 2024-10-10 13:49:13
2024-10-12 12:49:47,Process: conhost.exe (PID: 11508) started at 2024-10-12 11:24:55
2024-10-12 12:49:47,Process: msedge.exe (PID: 11540) started at 2024-10-12 11:30:03
2024-10-12 12:49:47,Process: BridgeCommunication.exe (PID: 11848) started at 2024-10-12 11:24:01
2024-10-12 12:49:47,Process: taskhostw.exe (PID: 11928) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: pwsh.exe (PID: 12116) started at 2024-10-12 11:50:13
2024-10-12 12:49:47,Process: NVDisplay.Container.exe (PID: 12172) started at 2024-10-12 00:58:11
2024-10-12 12:49:47,Process: Spotify.exe (PID: 12268) started at 2024-10-12 11:36:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 12392) started at 2024-10-12 12:07:12
2024-10-12 12:49:47,Process: StartMenuExperienceHost.exe (PID: 12568) started at 2024-10-12 11:22:21
2024-10-12 12:49:47,Process: mc-fw-host.exe (PID: 12576) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: Code.exe (PID: 12668) started at 2024-10-12 11:45:44
2024-10-12 12:49:47,Process: svchost.exe (PID: 12680) started at 2024-10-10 13:51:10
2024-10-12 12:49:47,Process: msedge.exe (PID: 12732) started at 2024-10-12 11:25:55
2024-10-12 12:49:47,Process: sihost.exe (PID: 12952) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: PowerToys.PowerLauncher.exe (PID: 12960) started at 2024-10-12 11:22:41
2024-10-12 12:49:47,Process: msedge.exe (PID: 13308) started at 2024-10-12 11:24:55
2024-10-12 12:49:47,Process: Code.exe (PID: 13364) started at 2024-10-12 11:45:44
2024-10-12 12:49:47,Process: backgroundTaskHost.exe (PID: 13592) started at 2024-10-12 11:35:46
2024-10-12 12:49:47,Process: svchost.exe (PID: 13608) started at 2024-10-10 13:49:15
2024-10-12 12:49:47,Process: conhost.exe (PID: 13632) started at 2024-10-12 11:50:13
2024-10-12 12:49:47,Process: PAD.BrowserNativeMessageHost.exe (PID: 13796) started at 2024-10-12 11:24:55
2024-10-12 12:49:47,Process: MSPCManagerService.exe (PID: 14040) started at 2024-10-11 10:46:05
2024-10-12 12:49:47,Process: msedge.exe (PID: 14056) started at 2024-10-12 11:45:08
2024-10-12 12:49:47,Process: msedge.exe (PID: 14368) started at 2024-10-12 11:24:55
2024-10-12 12:49:47,Process: msedge.exe (PID: 14400) started at 2024-10-12 11:24:55
2024-10-12 12:49:47,Process: msedgewebview2.exe (PID: 14448) started at 2024-10-12 11:24:29
2024-10-12 12:49:47,Process: PAD.Console.Host.exe (PID: 14460) started at 2024-10-12 11:22:53
2024-10-12 12:49:47,Process: svchost.exe (PID: 14632) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: msedge.exe (PID: 14716) started at 2024-10-12 11:24:55
2024-10-12 12:49:47,Process: svchost.exe (PID: 15224) started at 2024-10-12 11:24:26
2024-10-12 12:49:47,Process: RuntimeBroker.exe (PID: 15256) started at 2024-10-12 11:22:31
2024-10-12 12:49:47,Process: PowerToys.AlwaysOnTop.exe (PID: 15376) started at 2024-10-12 11:22:40
2024-10-12 12:49:47,Process: Code.exe (PID: 15664) started at 2024-10-12 12:09:41
2024-10-12 12:49:47,Process: dllhost.exe (PID: 15836) started at 2024-10-12 12:01:08
2024-10-12 12:49:47,Process: svchost.exe (PID: 15948) started at 2024-10-10 15:50:37
2024-10-12 12:49:47,Process: Code.exe (PID: 16244) started at 2024-10-12 11:50:01
2024-10-12 12:49:47,Process: PowerToys.Awake.exe (PID: 16272) started at 2024-10-12 11:22:40
2024-10-12 12:49:47,Process: msedge.exe (PID: 16356) started at 2024-10-12 11:37:45
2024-10-12 12:49:47,Process: svchost.exe (PID: 16480) started at 2024-10-11 11:52:22
2024-10-12 12:49:47,Process: dasHost.exe (PID: 16516) started at 2024-10-10 13:49:23
2024-10-12 12:49:47,Process: SecurityHealthService.exe (PID: 16720) started at 2024-10-10 13:50:56
2024-10-12 12:49:47,Process: dasHost.exe (PID: 16724) started at 2024-10-10 13:49:23
2024-10-12 12:49:47,Process: dllhost.exe (PID: 16760) started at 2024-10-12 11:42:48
2024-10-12 12:49:47,Process: pwsh.exe (PID: 16780) started at 2024-10-12 11:50:11
2024-10-12 12:49:47,Process: msedge.exe (PID: 16824) started at 2024-10-12 11:49:19
2024-10-12 12:49:47,Process: ApplicationFrameHost.exe (PID: 16852) started at 2024-10-12 11:29:07
2024-10-12 12:49:47,Process: msedgewebview2.exe (PID: 16864) started at 2024-10-12 11:24:32
2024-10-12 12:49:47,Process: Spotify.exe (PID: 16920) started at 2024-10-12 11:36:08
2024-10-12 12:49:47,Process: python.exe (PID: 16928) started at 2024-10-12 12:49:44
2024-10-12 12:49:47,Process: unsecapp.exe (PID: 17620) started at 2024-10-12 11:22:57
2024-10-12 12:49:47,Process: svchost.exe (PID: 17672) started at 2024-10-10 13:53:00
2024-10-12 12:49:47,Process: ctfmon.exe (PID: 17692) started at 2024-10-12 11:22:23
2024-10-12 12:49:47,Process: Code.exe (PID: 17712) started at 2024-10-12 11:45:44
2024-10-12 12:49:47,Process: pwsh.exe (PID: 17892) started at 2024-10-12 11:50:05
2024-10-12 12:49:47,Process: svchost.exe (PID: 17900) started at 2024-10-10 13:49:33
2024-10-12 12:49:47,Process: svchost.exe (PID: 17960) started at 2024-10-10 13:49:33
2024-10-12 12:49:47,Process: nvsphelper64.exe (PID: 17992) started at 2024-10-12 11:22:32
2024-10-12 12:49:47,Process: OmenCommandCenterBackground.exe (PID: 18044) started at 2024-10-12 11:22:26
2024-10-12 12:49:47,Process: conhost.exe (PID: 18140) started at 2024-10-12 11:50:30
2024-10-12 12:49:47,Process: NVIDIA Web Helper.exe (PID: 18296) started at 2024-10-12 11:22:19
2024-10-12 12:49:47,Process: NVIDIA Share.exe (PID: 18364) started at 2024-10-12 11:22:32
2024-10-12 12:49:47,Process: Spotify.exe (PID: 18456) started at 2024-10-12 11:36:08
2024-10-12 12:49:47,Process: Code.exe (PID: 18544) started at 2024-10-12 11:50:01
2024-10-12 12:49:47,Process: PowerToys.exe (PID: 18640) started at 2024-10-12 11:22:22
2024-10-12 12:49:47,Process: NVIDIA Share.exe (PID: 19040) started at 2024-10-12 11:22:33
2024-10-12 12:49:47,Process: msedgewebview2.exe (PID: 19152) started at 2024-10-12 11:24:29
2024-10-12 12:49:47,Process: audiodg.exe (PID: 19364) started at 2024-10-12 11:33:38
2024-10-12 12:49:47,Process: conhost.exe (PID: 19376) started at 2024-10-12 11:22:19
2024-10-12 12:49:47,Process: conhost.exe (PID: 19380) started at 2024-10-12 11:50:04
2024-10-12 12:49:47,Process: Notepad.exe (PID: 19428) started at 2024-10-12 12:01:08
2024-10-12 12:49:47,Process: cmd.exe (PID: 19460) started at 2024-10-12 11:24:55
2024-10-12 12:49:47,Process: vlc.exe (PID: 19576) started at 2024-10-12 12:28:00
2024-10-12 12:49:47,Process: ETDCtrl.exe (PID: 19752) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: OmenInstallMonitor.exe (PID: 20220) started at 2024-10-12 11:23:34
2024-10-12 12:49:47,Process: Code.exe (PID: 20224) started at 2024-10-12 11:45:44
2024-10-12 12:49:47,Process: msedge.exe (PID: 20820) started at 2024-10-12 11:25:04
2024-10-12 12:49:47,Process: explorer.exe (PID: 20828) started at 2024-10-12 11:22:19
2024-10-12 12:49:47,Process: svchost.exe (PID: 20856) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: RuntimeBroker.exe (PID: 20932) started at 2024-10-12 11:22:21
2024-10-12 12:49:47,Process: msedge.exe (PID: 20940) started at 2024-10-12 12:06:17
2024-10-12 12:49:47,Process: msedgewebview2.exe (PID: 21100) started at 2024-10-12 11:24:30
2024-10-12 12:49:47,Process: RuntimeBroker.exe (PID: 21108) started at 2024-10-12 11:35:46
2024-10-12 12:49:47,Process: msedge.exe (PID: 21216) started at 2024-10-12 11:24:56
2024-10-12 12:49:47,Process: msedge.exe (PID: 21304) started at 2024-10-12 11:25:03
2024-10-12 12:49:47,Process: WhatsApp.exe (PID: 21356) started at 2024-10-12 11:22:23
2024-10-12 12:49:47,Process: WmiPrvSE.exe (PID: 21512) started at 2024-10-12 11:58:01
2024-10-12 12:49:47,Process: Code.exe (PID: 21520) started at 2024-10-12 11:45:47
2024-10-12 12:49:47,Process: conhost.exe (PID: 21552) started at 2024-10-12 11:50:04
2024-10-12 12:49:47,Process: PowerToys.CropAndLock.exe (PID: 21556) started at 2024-10-12 11:22:41
2024-10-12 12:49:47,Process: conhost.exe (PID: 21816) started at 2024-10-12 11:50:11
2024-10-12 12:49:47,Process: NVIDIA Share.exe (PID: 21832) started at 2024-10-12 11:22:33
2024-10-12 12:49:47,Process: msedge.exe (PID: 22488) started at 2024-10-12 12:06:17
2024-10-12 12:49:47,Process: PowerToys.Peek.UI.exe (PID: 22728) started at 2024-10-12 11:22:41
2024-10-12 12:49:47,Process: Spotify.exe (PID: 22744) started at 2024-10-12 11:36:10
2024-10-12 12:49:47,Process: UserOOBEBroker.exe (PID: 22836) started at 2024-10-12 11:29:09
2024-10-12 12:49:47,Process: Spotify.exe (PID: 22920) started at 2024-10-12 11:36:08
2024-10-12 12:49:47,Process: msedge.exe (PID: 23028) started at 2024-10-12 11:24:55
2024-10-12 12:49:47,Process: pet.exe (PID: 23188) started at 2024-10-12 11:50:03
2024-10-12 12:49:47,Process: msedge.exe (PID: 23196) started at 2024-10-12 11:24:56
2024-10-12 12:49:47,Process: conhost.exe (PID: 23240) started at 2024-10-12 11:50:03
2024-10-12 12:49:47,Process: fontdrvhost.exe (PID: 23408) started at 2024-10-12 00:57:49
2024-10-12 12:49:47,Process: OfficeC2RClient.exe (PID: 23604) started at 2024-10-12 11:27:19
2024-10-12 12:49:47,Process: svchost.exe (PID: 23668) started at 2024-10-12 12:08:01
2024-10-12 12:49:47,Process: RuntimeBroker.exe (PID: 23764) started at 2024-10-12 11:25:55
2024-10-12 12:49:47,Process: msedge.exe (PID: 24088) started at 2024-10-12 11:48:26
2024-10-12 12:49:47,Process: msedge.exe (PID: 24124) started at 2024-10-12 11:31:48
2024-10-12 12:49:47,Process: OverlayHelper.exe (PID: 24244) started at 2024-10-12 11:23:26
2024-10-12 12:49:47,Process: csrss.exe (PID: 24288) started at 2024-10-12 00:57:48
2024-10-12 12:49:47,Process: msedge.exe (PID: 24532) started at 2024-10-12 11:24:55
2024-10-12 12:49:47,Process: nvcontainer.exe (PID: 24628) started at 2024-10-12 11:22:18
2024-10-12 12:49:47,Process: RuntimeBroker.exe (PID: 24656) started at 2024-10-12 11:22:56
2024-10-12 12:49:47,Process: SECOCL64.exe (PID: 24732) started at 2024-10-12 11:22:20
2024-10-12 12:49:47,Process: PowerToys.ColorPickerUI.exe (PID: 24844) started at 2024-10-12 11:22:41
2024-10-12 12:49:47,Process: msedge.exe (PID: 25052) started at 2024-10-12 12:06:17
2024-10-12 12:49:47,Process: msedgewebview2.exe (PID: 25244) started at 2024-10-12 11:24:29
2024-10-12 12:49:47,Process: msedge.exe (PID: 25252) started at 2024-10-12 12:06:17
2024-10-12 12:49:47,Process: WidgetService.exe (PID: 25304) started at 2024-10-12 11:22:21
2024-10-12 12:49:47,Process: python3.12.exe (PID: 25648) started at 2024-10-12 12:49:44
2024-10-12 12:49:47,Process: msedge.exe (PID: 25692) started at 2024-10-12 11:27:57
2024-10-12 12:49:47,Process: PowerToys.FancyZones.exe (PID: 25840) started at 2024-10-12 11:22:41
2024-10-12 12:49:47,Process: RtkAudUService64.exe (PID: 25988) started at 2024-10-12 11:22:21
2024-10-12 12:49:47,Process: svchost.exe (PID: 26264) started at 2024-10-12 11:22:05
2024-10-12 12:49:47,Process: Spotify.exe (PID: 26280) started at 2024-10-12 11:36:09
2024-10-12 12:49:47,Process: SystemSettings.exe (PID: 26456) started at 2024-10-12 11:29:07
2024-10-12 12:49:47,Process: svchost.exe (PID: 26584) started at 2024-10-12 11:22:20
2024-10-12 12:49:47,Monitoring stopped
